Gr Liv Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
1390,545.0,207000,True,False,False,False,False
1948,434.0,195000,True,False,False,False,False
1700,544.0,200000,True,False,False,False,False
1737,578.0,203160,True,False,False,False,False
1611,572.0,195800,True,False,False,False,False
1552,782.0,212900,True,False,False,False,False
1720,565.0,196500,True,False,False,False,False
1336,502.0,198000,True,False,False,False,False
1500,564.0,173900,True,False,False,False,False
1456,390.0,163990,True,False,False,False,False
1310,400.0,164990,True,False,False,False,False
1436,528.0,98000,True,False,False,False,False
1466,528.0,149900,True,False,False,False,False
1220,396.0,102000,True,False,False,False,False
1012,0.0,127500,False,False,True,False,False
980,0.0,127500,False,False,True,False,False
1176,360.0,119900,True,False,False,False,False
1724,616.0,196500,True,False,False,False,False
914,0.0,117250,True,False,False,False,False
2314,502.0,229000,True,False,False,False,False
1072,525.0,145000,False,False,False,False,True
1072,525.0,140000,False,False,False,False,True
1072,525.0,142500,False,False,False,False,True
1709,380.0,134000,False,False,False,True,False
1709,380.0,130000,False,False,False,True,False
1709,380.0,130000,False,False,False,True,False
1709,380.0,137500,False,False,False,True,False
1708,380.0,130000,False,False,False,False,True
936,265.0,97900,True,False,False,False,False
1338,528.0,92000,True,False,False,False,False
1669,288.0,107000,True,False,False,False,False
1184,0.0,81000,True,False,False,False,False
1221,392.0,104900,True,False,False,False,False
864,572.0,115000,True,False,False,False,False
1482,609.0,125000,True,False,False,False,False
1250,280.0,116000,True,False,False,False,False
1414,0.0,83000,True,False,False,False,False
2230,440.0,118500,True,False,False,False,False
498,216.0,35000,True,False,False,False,False
1273,275.0,121000,True,False,False,False,False
1928,0.0,160000,False,True,False,False,False
1595,240.0,140000,True,False,False,False,False
1551,240.0,137000,True,False,False,False,False
1340,440.0,128000,False,True,False,False,False
1479,312.0,160000,True,False,False,False,False
1784,180.0,138887,True,False,False,False,False
1510,216.0,149000,True,False,False,False,False
1522,0.0,102000,True,False,False,False,False
1636,288.0,167000,True,False,False,False,False
1802,216.0,200100,True,False,False,False,False
1465,240.0,131000,True,False,False,False,False
1288,240.0,112000,True,False,False,False,False
1717,642.0,140000,True,False,False,False,False
1550,318.0,195000,True,False,False,False,False
1517,400.0,230000,True,False,False,False,False
1717,410.0,194000,True,False,False,False,False
1180,252.0,137500,True,False,False,False,False
2057,180.0,250000,True,False,False,False,False
1671,451.0,218000,True,False,False,False,False
2345,360.0,239000,True,False,False,False,False
1609,579.0,199500,True,False,False,False,False
1801,365.0,210000,True,False,False,False,False
1811,470.0,230000,True,False,False,False,False
1647,621.0,217500,True,False,False,False,False
2315,342.0,257000,True,False,False,False,False
1336,375.0,157000,False,True,False,False,False
1844,540.0,223000,True,False,False,False,False
976,215.0,102000,True,False,False,False,False
1285,506.0,145400,True,False,False,False,False
672,0.0,72000,True,False,False,False,False
641,272.0,85000,True,False,False,False,False
951,327.0,106500,True,False,False,False,False
1638,384.0,139000,True,False,False,False,False
1336,570.0,108000,True,False,False,False,False
729,0.0,51689,True,False,False,False,False
480,308.0,35311,True,False,False,False,False
1396,0.0,115000,False,True,False,False,False
936,0.0,78000,True,False,False,False,False
1778,495.0,375000,False,False,False,False,True
1646,525.0,300000,False,False,False,False,True
1625,576.0,242500,True,False,False,False,False
1664,616.0,145000,False,False,True,False,False
1491,490.0,209000,True,False,False,False,False
1004,504.0,135000,False,False,True,False,False
1210,528.0,148000,True,False,False,False,False
1959,766.0,171000,False,False,True,False,False
2519,628.0,335000,True,False,False,False,False
1295,312.0,230000,False,False,False,False,True
1650,518.0,250764,True,False,False,False,False
1707,511.0,228000,True,False,False,False,False
1137,551.0,176000,True,False,False,False,False
1339,484.0,180000,True,False,False,False,False
2514,693.0,250000,True,False,False,False,False
1403,470.0,202000,True,False,False,False,False
1800,765.0,312500,True,False,False,False,False
1960,714.0,320000,True,False,False,False,False
2028,880.0,369900,True,False,False,False,False
1838,682.0,359900,True,False,False,False,False
1600,270.0,81500,True,False,False,False,False
1368,784.0,215000,False,False,True,False,False
1216,402.0,164000,False,False,False,True,False
1337,405.0,153500,False,False,False,False,True
1140,0.0,84500,True,False,False,False,False
1304,336.0,104500,False,False,False,False,True
1475,336.0,127000,False,False,False,False,True
2521,576.0,151400,False,False,False,False,True
874,288.0,126500,True,False,False,False,False
1652,928.0,146500,False,False,True,False,False
630,0.0,73000,False,False,False,True,False
1092,253.0,79400,False,False,False,False,True
1360,336.0,140000,True,False,False,False,False
630,0.0,92000,False,False,False,True,False
1092,286.0,87550,False,False,False,True,False
1092,0.0,79500,False,False,False,True,False
1092,0.0,90500,False,False,False,True,False
1092,286.0,71000,False,False,False,False,True
1728,574.0,150900,False,False,True,False,False
1728,560.0,188000,False,False,True,False,False
1126,484.0,160000,True,False,False,False,False
1224,576.0,131000,True,False,False,False,False
1003,588.0,142500,True,False,False,False,False
902,484.0,131000,True,False,False,False,False
970,0.0,132000,True,False,False,False,False
1389,418.0,170000,True,False,False,False,False
2000,650.0,188000,True,False,False,False,False
