Lot Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
9800,552.0,149900,True,False,False,False,False
7200,297.0,119900,True,False,False,False,False
3612,484.0,137000,False,False,False,True,False
11367,586.0,255000,True,False,False,False,False
9930,591.0,222000,True,False,False,False,False
9468,530.0,214000,True,False,False,False,False
11088,418.0,220000,True,False,False,False,False
14781,748.0,275000,True,False,False,False,False
8726,529.0,197000,True,False,False,False,False
8125,900.0,230000,True,False,False,False,False
10566,646.0,268500,True,False,False,False,False
21533,467.0,210900,True,False,False,False,False
11250,555.0,227000,True,False,False,False,False
11250,610.0,237000,True,False,False,False,False
9750,583.0,274300,True,False,False,False,False
9100,484.0,216837,True,False,False,False,False
4435,420.0,133000,False,False,False,False,True
4435,420.0,155900,False,False,False,False,True
15611,685.0,233230,True,False,False,False,False
8810,545.0,207000,True,False,False,False,False
12393,434.0,195000,True,False,False,False,False
9135,544.0,200000,True,False,False,False,False
8581,578.0,203160,True,False,False,False,False
8400,572.0,195800,True,False,False,False,False
10084,782.0,212900,True,False,False,False,False
11645,565.0,196500,True,False,False,False,False
8772,502.0,198000,True,False,False,False,False
8846,564.0,173900,True,False,False,False,False
8461,390.0,163990,True,False,False,False,False
8767,400.0,164990,True,False,False,False,False
8777,528.0,98000,True,False,False,False,False
17755,528.0,149900,True,False,False,False,False
8877,396.0,102000,True,False,False,False,False
7840,0.0,127500,False,False,True,False,False
9400,0.0,127500,False,False,True,False,False
16133,360.0,119900,True,False,False,False,False
7162,616.0,196500,True,False,False,False,False
8050,0.0,117250,True,False,False,False,False
11060,502.0,229000,True,False,False,False,False
3675,525.0,145000,False,False,False,False,True
3675,525.0,140000,False,False,False,False,True
3675,525.0,142500,False,False,False,False,True
2522,380.0,134000,False,False,False,True,False
2522,380.0,130000,False,False,False,True,False
2522,380.0,130000,False,False,False,True,False
2522,380.0,137500,False,False,False,True,False
3363,380.0,130000,False,False,False,False,True
6956,265.0,97900,True,False,False,False,False
7822,528.0,92000,True,False,False,False,False
8707,288.0,107000,True,False,False,False,False
8410,0.0,81000,True,False,False,False,False
9738,392.0,104900,True,False,False,False,False
8172,572.0,115000,True,False,False,False,False
16012,609.0,125000,True,False,False,False,False
8248,280.0,116000,True,False,False,False,False
8248,0.0,83000,True,False,False,False,False
6204,440.0,118500,True,False,False,False,False
8088,216.0,35000,True,False,False,False,False
11388,275.0,121000,True,False,False,False,False
7082,0.0,160000,False,True,False,False,False
8400,240.0,140000,True,False,False,False,False
10890,240.0,137000,True,False,False,False,False
6430,440.0,128000,False,True,False,False,False
7000,312.0,160000,True,False,False,False,False
13132,180.0,138887,True,False,False,False,False
4899,216.0,149000,True,False,False,False,False
6000,0.0,102000,True,False,False,False,False
9399,288.0,167000,True,False,False,False,False
7588,216.0,200100,True,False,False,False,False
10164,240.0,131000,True,False,False,False,False
6191,240.0,112000,True,False,False,False,False
9550,642.0,140000,True,False,False,False,False
21780,318.0,195000,True,False,False,False,False
11435,400.0,230000,True,False,False,False,False
12400,410.0,194000,True,False,False,False,False
11600,252.0,137500,True,False,False,False,False
11500,180.0,250000,True,False,False,False,False
8170,451.0,218000,True,False,False,False,False
16560,360.0,239000,True,False,False,False,False
12320,579.0,199500,True,False,False,False,False
14210,365.0,210000,True,False,False,False,False
14115,470.0,230000,True,False,False,False,False
12984,621.0,217500,True,False,False,False,False
15600,342.0,257000,True,False,False,False,False
15750,375.0,157000,False,True,False,False,False
16381,540.0,223000,True,False,False,False,False
7288,215.0,102000,True,False,False,False,False
7000,506.0,145400,True,False,False,False,False
8534,0.0,72000,True,False,False,False,False
7030,272.0,85000,True,False,False,False,False
8765,327.0,106500,True,False,False,False,False
9060,384.0,139000,True,False,False,False,False
11040,570.0,108000,True,False,False,False,False
12366,0.0,51689,True,False,False,False,False
9000,308.0,35311,True,False,False,False,False
9000,0.0,115000,False,True,False,False,False
8520,0.0,78000,True,False,False,False,False
5748,495.0,375000,False,False,False,False,True
3842,525.0,300000,False,False,False,False,True
23580,576.0,242500,True,False,False,False,False
8385,616.0,145000,False,False,True,False,False
9116,490.0,209000,True,False,False,False,False
10530,504.0,135000,False,False,True,False,False
11080,528.0,148000,True,False,False,False,False
11070,766.0,171000,False,False,True,False,False
26178,628.0,335000,True,False,False,False,False
8239,312.0,230000,False,False,False,False,True
50102,518.0,250764,True,False,False,False,False
16669,511.0,228000,True,False,False,False,False
13811,551.0,176000,True,False,False,False,False
8049,484.0,180000,True,False,False,False,False
11170,693.0,250000,True,False,False,False,False
8098,470.0,202000,True,False,False,False,False
14331,765.0,312500,True,False,False,False,False
13618,714.0,320000,True,False,False,False,False
11443,880.0,369900,True,False,False,False,False
11577,682.0,359900,True,False,False,False,False
31250,270.0,81500,True,False,False,False,False
7020,784.0,215000,False,False,True,False,False
4500,402.0,164000,False,False,False,True,False
4500,405.0,153500,False,False,False,False,True
17217,0.0,84500,True,False,False,False,False
2665,336.0,104500,False,False,False,False,True
2665,336.0,127000,False,False,False,False,True
3964,576.0,151400,False,False,False,False,True
10172,288.0,126500,True,False,False,False,False
11836,928.0,146500,False,False,True,False,False
1470,0.0,73000,False,False,False,True,False
1484,253.0,79400,False,False,False,False,True
13384,336.0,140000,True,False,False,False,False
1533,0.0,92000,False,False,False,True,False
1533,286.0,87550,False,False,False,True,False
1526,0.0,79500,False,False,False,True,False
1936,0.0,90500,False,False,False,True,False
1894,286.0,71000,False,False,False,False,True
12640,574.0,150900,False,False,True,False,False
9297,560.0,188000,False,False,True,False,False
17400,484.0,160000,True,False,False,False,False
20000,576.0,131000,True,False,False,False,False
7937,588.0,142500,True,False,False,False,False
8885,484.0,131000,True,False,False,False,False
10441,0.0,132000,True,False,False,False,False
10010,418.0,170000,True,False,False,False,False
9627,650.0,188000,True,False,False,False,False
