Lot Area,Gr Liv Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
11194,1936,504.0,230500,True,False,False,False,False
7875,1509,393.0,180000,True,False,False,False,False
8121,1664,460.0,172400,True,False,False,False,False
8658,1889,431.0,215000,True,False,False,False,False
11214,1886,431.0,199900,True,False,False,False,False
10852,1671,472.0,173000,True,False,False,False,False
12104,2322,617.0,287602,True,False,False,False,False
8738,2291,429.0,230000,True,False,False,False,False
9452,2392,870.0,348000,True,False,False,False,False
9660,1976,885.0,286000,True,False,False,False,False
9545,2234,768.0,300000,True,False,False,False,False
35760,3627,807.0,625000,True,False,False,False,False
9233,2855,774.0,405000,True,False,False,False,False
12011,1924,592.0,280000,True,False,False,False,False
12090,2263,420.0,258000,True,False,False,False,False
10019,2726,725.0,350000,True,False,False,False,False
17242,3500,959.0,584500,True,False,False,False,False
10236,2494,803.0,321000,True,False,False,False,False
10120,2526,844.0,290000,True,False,False,False,False
12585,2799,704.0,315000,True,False,False,False,False
12447,1964,760.0,252000,True,False,False,False,False
15218,1670,928.0,336820,True,False,False,False,False
20896,2097,1134.0,423000,True,False,False,False,False
10182,1660,500.0,290000,True,False,False,False,False
8688,1616,834.0,232000,True,False,False,False,False
10936,1504,510.0,199000,True,False,False,False,False
8640,1278,584.0,198600,True,False,False,False,False
13162,2640,792.0,405749,True,False,False,False,False
11216,1489,776.0,232600,True,False,False,False,False
10728,1939,1053.0,266000,True,False,False,False,False
8125,1553,615.0,186500,True,False,False,False,False
8125,1716,615.0,200825,True,False,False,False,False
8125,1576,614.0,197000,True,False,False,False,False
7200,1262,572.0,185000,True,False,False,False,False
7500,1266,453.0,176000,True,False,False,False,False
7200,1301,572.0,187750,True,False,False,False,False
7733,1142,0.0,139500,True,False,False,False,False
11024,1400,612.0,186800,True,False,False,False,False
13072,1131,0.0,132000,True,False,False,False,False
13072,1141,484.0,142500,True,False,False,False,False
13072,1158,576.0,158000,True,False,False,False,False
7800,1686,462.0,184000,True,False,False,False,False
7632,1585,449.0,184900,True,False,False,False,False
8304,1837,688.0,187000,True,False,False,False,False
7153,1603,484.0,175900,True,False,False,False,False
9370,1731,462.0,248500,True,False,False,False,False
7175,1398,542.0,172000,False,False,False,False,True
7175,1217,484.0,151000,False,False,False,False,True
9019,1320,472.0,150000,True,False,False,False,False
8900,1056,384.0,107000,True,False,False,False,False
7800,965,300.0,119900,True,False,False,False,False
9100,988,624.0,129500,True,False,False,False,False
9100,1728,504.0,125000,False,False,True,False,False
8927,1654,528.0,119500,False,False,True,False,False
9240,1211,576.0,144000,True,False,False,False,False
8471,1212,492.0,151000,True,False,False,False,False
9308,984,310.0,126000,True,False,False,False,False
8450,909,294.0,116000,True,False,False,False,False
8638,925,484.0,133500,True,False,False,False,False
13052,1024,308.0,120875,True,False,False,False,False
13526,935,288.0,137000,True,False,False,False,False
8020,912,0.0,124000,True,False,False,False,False
6993,1236,288.0,135000,True,False,False,False,False
8789,941,288.0,129200,True,False,False,False,False
14330,2646,550.0,260000,True,False,False,False,False
16059,2417,462.0,260000,True,False,False,False,False
11025,2826,888.0,334000,True,False,False,False,False
14541,2520,796.0,310000,True,False,False,False,False
13346,2295,590.0,268000,True,False,False,False,False
12461,1624,757.0,262000,True,False,False,False,False
3628,1143,588.0,176400,False,False,False,False,True
3316,1247,550.0,197000,False,False,False,False,True
3180,1200,480.0,151000,False,False,False,False,True
2544,1223,480.0,147400,False,False,False,True,False
2544,1223,480.0,149900,False,False,False,True,False
3180,1200,480.0,144152,False,False,False,False,True
2998,1524,440.0,166000,False,False,False,False,True
3735,1452,506.0,183900,False,False,False,False,True
2651,1382,490.0,165000,False,False,False,True,False
4447,1080,496.0,139000,False,False,False,False,True
8314,1694,434.0,200000,True,False,False,False,False
7180,1568,564.0,221000,True,False,False,False,False
9549,1494,481.0,270000,False,False,False,False,True
11250,1208,546.0,165000,True,False,False,False,False
3760,1235,484.0,214000,False,False,False,True,False
3640,1036,484.0,188000,False,False,False,True,False
3874,1226,484.0,190000,False,False,False,False,True
3876,1226,484.0,170000,False,False,False,True,False
50271,1842,894.0,385000,True,False,False,False,False
13110,1193,501.0,146500,False,True,False,False,False
10192,1920,487.0,170000,True,False,False,False,False
20781,2156,508.0,262500,True,False,False,False,False
11700,1416,776.0,179900,True,False,False,False,False
11029,2654,619.0,250000,True,False,False,False,False
10400,1790,484.0,165150,True,False,False,False,False
10140,1334,477.0,164500,True,False,False,False,False
9600,1164,528.0,140000,True,False,False,False,False
9750,980,384.0,135500,True,False,False,False,False
9600,1051,504.0,142000,True,False,False,False,False
8640,1770,530.0,155000,True,False,False,False,False
9360,976,504.0,157500,True,False,False,False,False
8400,1052,288.0,138500,True,False,False,False,False
8400,898,326.0,140000,True,False,False,False,False
9759,1051,264.0,124400,True,False,False,False,False
9600,1141,568.0,158000,True,False,False,False,False
9230,1200,884.0,146000,True,False,False,False,False
14803,1993,495.0,190000,True,False,False,False,False
10659,1050,368.0,136500,True,False,False,False,False
9100,864,624.0,129900,True,False,False,False,False
8393,1712,588.0,145000,False,False,True,False,False
8800,1565,299.0,185900,False,True,False,False,False
8800,1251,461.0,160000,True,False,False,False,False
10368,1488,430.0,167000,True,False,False,False,False
9350,1440,480.0,157500,True,False,False,False,False
10382,1095,264.0,140000,False,True,False,False,False
8973,1053,750.0,150000,True,False,False,False,False
10800,1248,286.0,151500,True,False,False,False,False
8550,816,240.0,129800,True,False,False,False,False
11425,1008,275.0,137000,True,False,False,False,False
9724,1043,273.0,137000,True,False,False,False,False
4712,1230,305.0,121600,True,False,False,False,False
5900,869,0.0,85500,True,False,False,False,False
5825,747,528.0,79900,True,False,False,False,False
7438,1252,576.0,127000,True,False,False,False,False
9600,1433,441.0,161000,True,False,False,False,False
10858,1624,240.0,146500,True,False,False,False,False
9600,1216,280.0,135000,True,False,False,False,False
10680,2136,528.0,137900,True,False,False,False,False
9490,1578,240.0,133000,True,False,False,False,False
9462,1728,234.0,137000,True,False,False,False,False
9888,936,240.0,121000,True,False,False,False,False
8917,1584,506.0,119000,False,False,True,False,False
12700,1246,441.0,172000,True,False,False,False,False
8500,1235,480.0,98600,True,False,False,False,False
14200,2157,487.0,226000,True,False,False,False,False
9000,1128,286.0,118000,True,False,False,False,False
25419,3112,795.0,235000,True,False,False,False,False
9723,1008,430.0,135000,True,False,False,False,False
7728,1190,540.0,132500,False,False,True,False,False
8163,1144,796.0,143000,True,False,False,False,False
8400,1364,331.0,132000,True,False,False,False,False
11600,1383,292.0,145250,True,False,False,False,False
9610,1336,488.0,162000,True,False,False,False,False
10000,1370,300.0,148000,True,False,False,False,False
14850,1092,299.0,141000,True,False,False,False,False
10152,1124,353.0,153000,True,False,False,False,False
10011,1236,447.0,134450,True,False,False,False,False
7032,943,600.0,135960,False,False,True,False,False
8092,1050,286.0,156000,True,False,False,False,False
11310,1375,451.0,140000,True,False,False,False,False
12778,1008,280.0,139500,True,False,False,False,False
10170,1575,400.0,155000,True,False,False,False,False
7700,1145,684.0,127000,True,False,False,False,False
11050,1005,319.0,133500,True,False,False,False,False
13600,1056,300.0,125000,True,False,False,False,False
15428,884,270.0,142000,True,False,False,False,False
21299,2039,791.0,167000,True,False,False,False,False
13300,1384,896.0,159000,True,False,False,False,False
22136,2640,1008.0,180000,False,True,False,False,False
7500,1312,649.0,127000,True,False,False,False,False
7000,1310,398.0,112000,True,False,False,False,False
10410,713,371.0,99800,True,False,False,False,False
5400,833,326.0,117000,True,False,False,False,False
5400,1073,326.0,108480,True,False,False,False,False
10914,715,660.0,68000,True,False,False,False,False
7008,720,280.0,86900,True,False,False,False,False
10800,1130,720.0,120000,True,False,False,False,False
7200,1595,528.0,155500,True,False,False,False,False
10818,1760,648.0,80000,True,False,False,False,False
10410,1214,936.0,105000,True,False,False,False,False
10800,2414,520.0,160000,False,True,False,False,False
10800,1466,566.0,170000,True,False,False,False,False
8658,1324,440.0,160000,True,False,False,False,False
13400,1086,484.0,159950,True,False,False,False,False
10184,1146,294.0,165000,True,False,False,False,False
9786,1734,440.0,159000,True,False,False,False,False
9510,1207,264.0,147000,True,False,False,False,False
7800,912,288.0,115000,True,False,False,False,False
8910,1194,539.0,159500,True,False,False,False,False
7332,864,288.0,120000,True,False,False,False,False
7100,816,308.0,129900,True,False,False,False,False
10800,1773,418.0,183000,True,False,False,False,False
11650,1472,484.0,157500,True,False,False,False,False
18275,2448,441.0,277500,True,False,False,False,False
16321,1600,319.0,207500,True,False,False,False,False
12144,1521,597.0,147500,True,False,False,False,False
10800,1192,0.0,135000,True,False,False,False,False
7200,1040,625.0,109500,True,False,False,False,False
7200,1040,420.0,109900,True,False,False,False,False
7560,1040,286.0,133700,True,False,False,False,False
8544,1040,400.0,81400,False,False,True,False,False
8544,1040,400.0,87500,False,False,True,False,False
8544,1040,400.0,93500,False,False,True,False,False
8512,1556,0.0,119000,False,False,True,False,False
7945,1150,300.0,141000,True,False,False,False,False
7000,1150,288.0,146000,True,False,False,False,False
7590,1348,453.0,155000,True,False,False,False,False
10205,999,300.0,134500,True,False,False,False,False
7400,1045,528.0,120000,True,False,False,False,False
7000,864,336.0,105000,True,False,False,False,False
7000,1025,0.0,124000,False,True,False,False,False
9856,2014,624.0,169000,True,False,False,False,False
9906,1328,210.0,107000,True,False,False,False,False
9600,1668,240.0,135000,True,False,False,False,False
5520,1657,162.0,111500,True,False,False,False,False
9600,1416,400.0,156500,True,False,False,False,False
9600,1641,546.0,178000,True,False,False,False,False
6451,1428,576.0,139900,True,False,False,False,False
3960,1004,200.0,105000,True,False,False,False,False
5684,813,270.0,110000,True,False,False,False,False
7745,1951,576.0,111500,False,True,False,False,False
7741,1032,280.0,108000,True,False,False,False,False
5633,844,216.0,111500,True,False,False,False,False
9000,1750,240.0,124000,True,False,False,False,False
7200,864,528.0,105000,True,False,False,False,False
4400,1118,440.0,116000,True,False,False,False,False
7614,1376,216.0,96900,True,False,False,False,False
6000,960,576.0,135500,False,True,False,False,False
6000,1566,450.0,139000,True,False,False,False,False
7830,492,200.0,61500,True,False,False,False,False
9576,1182,378.0,120000,True,False,False,False,False
5820,1163,220.0,126175,True,False,False,False,False
5747,840,250.0,64000,True,False,False,False,False
9142,1928,440.0,137000,False,True,False,False,False
9600,1774,779.0,87000,True,False,False,False,False
10800,1768,320.0,163000,True,False,False,False,False
6300,2104,432.0,155000,True,False,False,False,False
5000,1440,352.0,79000,True,False,False,False,False
8850,1690,225.0,144000,True,False,False,False,False
3600,1368,216.0,114504,True,False,False,False,False
7200,1762,576.0,157000,True,False,False,False,False
11340,1200,312.0,125000,True,False,False,False,False
22950,3608,840.0,475000,True,False,False,False,False
5976,1248,0.0,93500,False,False,True,False,False
9750,960,624.0,125000,True,False,False,False,False
4761,1020,0.0,64500,True,False,False,False,False
7446,788,0.0,100000,True,False,False,False,False
6435,1577,312.0,140200,True,False,False,False,False
11737,1827,240.0,202500,True,False,False,False,False
5000,1664,420.0,159000,True,False,False,False,False
7800,1118,410.0,119900,False,True,False,False,False
6240,1176,528.0,114500,True,False,False,False,False
6240,1344,240.0,115000,True,False,False,False,False
6120,1162,258.0,75000,True,False,False,False,False
6120,1015,450.0,88000,True,False,False,False,False
6240,912,0.0,80500,True,False,False,False,False
6240,1576,225.0,149000,True,False,False,False,False
6120,1324,180.0,110000,True,False,False,False,False
6000,1103,440.0,110500,True,False,False,False,False
6000,616,205.0,89000,True,False,False,False,False
6380,1048,280.0,113000,True,False,False,False,False
11672,816,210.0,109000,True,False,False,False,False
33120,2486,576.0,220000,True,False,False,False,False
9873,960,576.0,129000,False,True,False,False,False
5310,1635,255.0,117000,True,False,False,False,False
4118,693,0.0,52500,True,False,False,False,False
10320,1430,370.0,107000,True,False,False,False,False
7518,1330,390.0,116500,True,False,False,False,False
9000,819,0.0,72000,True,False,False,False,False
8600,1376,198.0,119500,True,False,False,False,False
7200,1360,297.0,125500,True,False,False,False,False
9786,1077,210.0,91000,True,False,False,False,False
6780,754,0.0,84500,False,True,False,False,False
7200,984,308.0,90000,True,False,False,False,False
12375,1422,288.0,137500,True,False,False,False,False
11136,1921,576.0,150000,False,False,True,False,False
21370,1640,394.0,131000,True,False,False,False,False
6930,1352,288.0,130000,True,False,False,False,False
8250,1032,260.0,125000,True,False,False,False,False
5220,879,180.0,80000,True,False,False,False,False
5500,1073,246.0,157000,True,False,False,False,False
11235,1382,459.0,148000,True,False,False,False,False
10791,1296,516.0,90000,False,False,True,False,False
8414,1068,264.0,154500,True,False,False,False,False
11327,1064,528.0,153600,True,False,False,False,False
11777,1320,564.0,164500,True,False,False,False,False
10366,934,336.0,132000,True,False,False,False,False
9000,1059,286.0,142500,True,False,False,False,False
11553,1159,336.0,158000,True,False,False,False,False
7844,1400,440.0,149500,True,False,False,False,False
9535,1458,512.0,165000,True,False,False,False,False
10335,1721,440.0,180000,True,False,False,False,False
7176,1040,616.0,160500,True,False,False,False,False
9662,1967,580.0,156500,False,False,True,False,False
8235,1949,586.0,157000,False,False,True,False,False
13650,1920,451.0,172500,True,False,False,False,False
13125,1803,484.0,155000,True,False,False,False,False
17920,1779,454.0,170000,True,False,False,False,False
17529,872,322.0,105000,True,False,False,False,False
10246,960,364.0,145000,True,False,False,False,False
14175,1437,576.0,168000,True,False,False,False,False
20355,1830,521.0,278000,True,False,False,False,False
13050,1000,575.0,164000,True,False,False,False,False
15593,2287,667.0,225000,True,False,False,False,False
10820,810,576.0,130000,True,False,False,False,False
13350,894,440.0,142500,True,False,False,False,False
1700,1700,450.0,148400,False,False,False,True,False
5271,1453,445.0,190000,True,False,False,False,False
9375,1350,504.0,146000,True,False,False,False,False
6488,1150,215.0,128000,True,False,False,False,False
7800,2008,230.0,225000,True,False,False,False,False
19690,2201,432.0,274970,True,False,False,False,False
19950,2009,795.0,235000,True,False,False,False,False
19800,3672,836.0,415000,True,False,False,False,False
11679,1560,528.0,182000,True,False,False,False,False
12048,1488,569.0,135000,True,False,False,False,False
10519,1057,288.0,137000,True,False,False,False,False
9525,1855,325.0,136900,True,False,False,False,False
9525,1609,305.0,149900,True,False,False,False,False
6420,1148,308.0,123500,True,False,False,False,False
8335,1124,0.0,93000,True,False,False,False,False
7585,1456,280.0,91500,True,False,False,False,False
11200,1298,403.0,180000,True,False,False,False,False
12128,2559,506.0,209000,True,False,False,False,False
9554,1911,471.0,215000,True,False,False,False,False
9069,1440,920.0,224500,False,False,True,False,False
11003,1876,848.0,229800,True,False,False,False,False
7488,1208,632.0,183600,True,False,False,False,False
7406,1220,632.0,194000,True,False,False,False,False
6762,1294,662.0,193879,True,False,False,False,False
11210,1614,865.0,221500,True,False,False,False,False
8990,1498,675.0,204900,True,False,False,False,False
8760,1962,868.0,239799,True,False,False,False,False
13377,1846,495.0,233555,True,False,False,False,False
11645,1734,660.0,260000,True,False,False,False,False
11645,1590,754.0,294900,True,False,False,False,False
10984,1809,638.0,209700,True,False,False,False,False
9316,1614,576.0,225000,True,False,False,False,False
9316,1596,610.0,181000,True,False,False,False,False
10041,1915,506.0,220000,True,False,False,False,False
36500,1582,390.0,190000,True,False,False,False,False
21453,988,540.0,180000,True,False,False,False,False
70761,1533,576.0,280000,True,False,False,False,False
12000,1388,522.0,158900,True,False,False,False,False
8846,914,576.0,148000,True,False,False,False,False
13015,1100,462.0,145000,True,False,False,False,False
12438,1499,473.0,187000,True,False,False,False,False
8685,1425,591.0,193000,True,False,False,False,False
13568,990,576.0,156000,True,False,False,False,False
9100,1525,541.0,235000,True,False,False,False,False
9236,1494,576.0,217000,True,False,False,False,False
10264,1588,472.0,214000,True,False,False,False,False
9272,1749,515.0,196000,True,False,False,False,False
13426,1779,586.0,217000,True,False,False,False,False
13450,1861,492.0,200000,True,False,False,False,False
14006,1776,474.0,192500,True,False,False,False,False
13704,1541,843.0,205000,True,False,False,False,False
10780,954,576.0,132500,True,False,False,False,False
8340,1388,317.0,157500,True,False,False,False,False
10385,1282,672.0,174000,True,False,False,False,False
9920,971,300.0,128500,True,False,False,False,False
9560,864,288.0,128500,True,False,False,False,False
9800,894,552.0,149900,True,False,False,False,False
7200,864,297.0,119900,True,False,False,False,False
3612,1320,484.0,137000,False,False,False,True,False
11367,1989,586.0,255000,True,False,False,False,False
9930,1762,591.0,222000,True,False,False,False,False
9468,1755,530.0,214000,True,False,False,False,False
11088,1358,418.0,220000,True,False,False,False,False
14781,1787,748.0,275000,True,False,False,False,False
8726,1909,529.0,197000,True,False,False,False,False
8125,1654,900.0,230000,True,False,False,False,False
10566,2214,646.0,268500,True,False,False,False,False
21533,2049,467.0,210900,True,False,False,False,False
11250,1939,555.0,227000,True,False,False,False,False
11250,1995,610.0,237000,True,False,False,False,False
9750,2097,583.0,274300,True,False,False,False,False
9100,1836,484.0,216837,True,False,False,False,False
4435,848,420.0,133000,False,False,False,False,True
4435,848,420.0,155900,False,False,False,False,True
15611,1919,685.0,233230,True,False,False,False,False
8810,1390,545.0,207000,True,False,False,False,False
12393,1948,434.0,195000,True,False,False,False,False
9135,1700,544.0,200000,True,False,False,False,False
8581,1737,578.0,203160,True,False,False,False,False
8400,1611,572.0,195800,True,False,False,False,False
10084,1552,782.0,212900,True,False,False,False,False
11645,1720,565.0,196500,True,False,False,False,False
8772,1336,502.0,198000,True,False,False,False,False
8846,1500,564.0,173900,True,False,False,False,False
8461,1456,390.0,163990,True,False,False,False,False
8767,1310,400.0,164990,True,False,False,False,False
8777,1436,528.0,98000,True,False,False,False,False
17755,1466,528.0,149900,True,False,False,False,False
8877,1220,396.0,102000,True,False,False,False,False
7840,1012,0.0,127500,False,False,True,False,False
9400,980,0.0,127500,False,False,True,False,False
16133,1176,360.0,119900,True,False,False,False,False
7162,1724,616.0,196500,True,False,False,False,False
8050,914,0.0,117250,True,False,False,False,False
11060,2314,502.0,229000,True,False,False,False,False
3675,1072,525.0,145000,False,False,False,False,True
3675,1072,525.0,140000,False,False,False,False,True
3675,1072,525.0,142500,False,False,False,False,True
2522,1709,380.0,134000,False,False,False,True,False
2522,1709,380.0,130000,False,False,False,True,False
2522,1709,380.0,130000,False,False,False,True,False
2522,1709,380.0,137500,False,False,False,True,False
3363,1708,380.0,130000,False,False,False,False,True
6956,936,265.0,97900,True,False,False,False,False
7822,1338,528.0,92000,True,False,False,False,False
8707,1669,288.0,107000,True,False,False,False,False
8410,1184,0.0,81000,True,False,False,False,False
9738,1221,392.0,104900,True,False,False,False,False
8172,864,572.0,115000,True,False,False,False,False
16012,1482,609.0,125000,True,False,False,False,False
8248,1250,280.0,116000,True,False,False,False,False
8248,1414,0.0,83000,True,False,False,False,False
6204,2230,440.0,118500,True,False,False,False,False
8088,498,216.0,35000,True,False,False,False,False
11388,1273,275.0,121000,True,False,False,False,False
7082,1928,0.0,160000,False,True,False,False,False
8400,1595,240.0,140000,True,False,False,False,False
10890,1551,240.0,137000,True,False,False,False,False
6430,1340,440.0,128000,False,True,False,False,False
7000,1479,312.0,160000,True,False,False,False,False
13132,1784,180.0,138887,True,False,False,False,False
4899,1510,216.0,149000,True,False,False,False,False
6000,1522,0.0,102000,True,False,False,False,False
9399,1636,288.0,167000,True,False,False,False,False
7588,1802,216.0,200100,True,False,False,False,False
10164,1465,240.0,131000,True,False,False,False,False
6191,1288,240.0,112000,True,False,False,False,False
9550,1717,642.0,140000,True,False,False,False,False
21780,1550,318.0,195000,True,False,False,False,False
11435,1517,400.0,230000,True,False,False,False,False
12400,1717,410.0,194000,True,False,False,False,False
11600,1180,252.0,137500,True,False,False,False,False
11500,2057,180.0,250000,True,False,False,False,False
8170,1671,451.0,218000,True,False,False,False,False
16560,2345,360.0,239000,True,False,False,False,False
12320,1609,579.0,199500,True,False,False,False,False
14210,1801,365.0,210000,True,False,False,False,False
14115,1811,470.0,230000,True,False,False,False,False
12984,1647,621.0,217500,True,False,False,False,False
15600,2315,342.0,257000,True,False,False,False,False
15750,1336,375.0,157000,False,True,False,False,False
16381,1844,540.0,223000,True,False,False,False,False
7288,976,215.0,102000,True,False,False,False,False
7000,1285,506.0,145400,True,False,False,False,False
8534,672,0.0,72000,True,False,False,False,False
7030,641,272.0,85000,True,False,False,False,False
8765,951,327.0,106500,True,False,False,False,False
9060,1638,384.0,139000,True,False,False,False,False
11040,1336,570.0,108000,True,False,False,False,False
12366,729,0.0,51689,True,False,False,False,False
9000,480,308.0,35311,True,False,False,False,False
9000,1396,0.0,115000,False,True,False,False,False
8520,936,0.0,78000,True,False,False,False,False
5748,1778,495.0,375000,False,False,False,False,True
3842,1646,525.0,300000,False,False,False,False,True
23580,1625,576.0,242500,True,False,False,False,False
8385,1664,616.0,145000,False,False,True,False,False
9116,1491,490.0,209000,True,False,False,False,False
10530,1004,504.0,135000,False,False,True,False,False
11080,1210,528.0,148000,True,False,False,False,False
11070,1959,766.0,171000,False,False,True,False,False
26178,2519,628.0,335000,True,False,False,False,False
8239,1295,312.0,230000,False,False,False,False,True
50102,1650,518.0,250764,True,False,False,False,False
16669,1707,511.0,228000,True,False,False,False,False
13811,1137,551.0,176000,True,False,False,False,False
8049,1339,484.0,180000,True,False,False,False,False
11170,2514,693.0,250000,True,False,False,False,False
8098,1403,470.0,202000,True,False,False,False,False
14331,1800,765.0,312500,True,False,False,False,False
13618,1960,714.0,320000,True,False,False,False,False
11443,2028,880.0,369900,True,False,False,False,False
11577,1838,682.0,359900,True,False,False,False,False
31250,1600,270.0,81500,True,False,False,False,False
7020,1368,784.0,215000,False,False,True,False,False
4500,1216,402.0,164000,False,False,False,True,False
4500,1337,405.0,153500,False,False,False,False,True
17217,1140,0.0,84500,True,False,False,False,False
2665,1304,336.0,104500,False,False,False,False,True
2665,1475,336.0,127000,False,False,False,False,True
3964,2521,576.0,151400,False,False,False,False,True
10172,874,288.0,126500,True,False,False,False,False
11836,1652,928.0,146500,False,False,True,False,False
1470,630,0.0,73000,False,False,False,True,False
1484,1092,253.0,79400,False,False,False,False,True
13384,1360,336.0,140000,True,False,False,False,False
1533,630,0.0,92000,False,False,False,True,False
1533,1092,286.0,87550,False,False,False,True,False
1526,1092,0.0,79500,False,False,False,True,False
1936,1092,0.0,90500,False,False,False,True,False
1894,1092,286.0,71000,False,False,False,False,True
12640,1728,574.0,150900,False,False,True,False,False
9297,1728,560.0,188000,False,False,True,False,False
17400,1126,484.0,160000,True,False,False,False,False
20000,1224,576.0,131000,True,False,False,False,False
7937,1003,588.0,142500,True,False,False,False,False
8885,902,484.0,131000,True,False,False,False,False
10441,970,0.0,132000,True,False,False,False,False
10010,1389,418.0,170000,True,False,False,False,False
9627,2000,650.0,188000,True,False,False,False,False
